"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.num","Input.image_url1","Input.image_url2","Input.image_url3","Input.suggestions","Answer.keylog","Answer.keylogalert","Answer.translation","Approve","Reject"
"31YWE12TF9J2AMPZZ2T6BYADJIJ7XD","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","2","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:23:29 PDT 2021","","","3UXUOQ9OKO4S1TF0EU6UGAV35JW7A8","A2RX8V7WBG0QGP","Rejected","Mon Aug 30 11:24:06 PDT 2021","Mon Aug 30 11:48:14 PDT 2021","Thu Sep 02 11:48:14 PDT 2021","","Wed Sep 01 00:08:53 PDT 2021","Die in den Instruktionen angegebenen Anforderungen wurden nicht erfüllt. Die erbrachte Leistung ist unbrauchbar.","1448","94% (291/309)","94% (291/309)","93% (205/220)","306","https://i.imgur.com/oL5tEI5.png","https://i.imgur.com/inH7z4x.png","https://i.imgur.com/DhXhrhH.png","{}","","TRUE","„Und dann“, spie Harry aus, die Wut kam aus seiner ganzen Stimme, die kalte Wut auf das Universum, weil er so war, und auf sich selbst, weil er so dumm war, „fragte ich Hermine und sie sagte, sie hätten gerade den Tod einer Hexe, wie die Silhouetten an den Wänden von Hiroshima."""
"36D1BWBEIW8KU9TPFJA24QD71YD2M8","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","2","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Sun Sep 05 11:50:21 PDT 2021","","","32XVDSJFP94MHTRJ5LF4TA9VPR5M2C","A2AKNTBRMYZ95S","Approved","Tue Aug 31 20:50:32 PDT 2021","Tue Aug 31 21:02:21 PDT 2021","Fri Sep 03 21:02:21 PDT 2021","Wed Sep 01 00:07:54 PDT 2021","","","709","84% (46/55)","84% (46/55)","84% (46/55)","274","https://i.imgur.com/I5xlJXV.png","https://i.imgur.com/aIMM8Vq.png","https://i.imgur.com/ERvqpvx.png","{}","'' Ja , numn ,'' sagte Harry , seine Stimme ein wenig trocken , als er an seine Mom und seinen Sad dachte, und an ighre zugeteilte Zeitspanne, wenn maenn er nichrts dagegen tat, ''iIch vermute, Direktor, wenn man aus einer Kultur kommt, n der die Leute daran gewhnt sind, vierhundert Jahre lang zu lebe,n, dass es genauseo tragisch vorzeitig wre, mit zweihundert zu sterben, wie, sagen wir, mit achtzig.''Di","","'' Ja, nun,'' sagte Harry, seine Stimme ein wenig trocken, als er an seine Mom und seinen Dad dachte, und an ihre zugeteilte Zeitspanne, wenn er nichts dagegen tat, ''Ich vermute, Direktor, wenn man aus einer Kultur kommt, in der die Leute daran gewöhnt sind, vierhundert Jahre lang zu leben, dass es genauso tragisch vorzeitig wäre, mit zweihundert zu sterben, wie, sagen wir, mit achtzig.''"
"36D1BWBEIW8KU9TPFJA24QD71YD2M8","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","2","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Sun Sep 05 11:50:21 PDT 2021","","","3ND9UOO81U9ONR75JT3WH4AVS3FLWF","AVEHD2Q2W1FCV","Rejected","Thu Aug 26 08:40:33 PDT 2021","Thu Aug 26 08:46:52 PDT 2021","Sun Aug 29 08:46:52 PDT 2021","","Thu Aug 26 11:50:21 PDT 2021","The delivered sentences are far from correct German and cannot be accepted.","379","97% (103/106)","97% (103/106)","0% (0/0)","274","https://i.imgur.com/I5xlJXV.png","https://i.imgur.com/aIMM8Vq.png","https://i.imgur.com/ERvqpvx.png","{}","""Ja nun,"" sagte HArryarry, seine Stimme ein wenig trickenocken klang als er an seine Mum und seinen dadDAddasaad dahctechte, und and ihnenhre zugeteilten Zeitspanne, wenn er nichts dagegen unternahm,"" ""Ihch vrmuteermudte, Schulleiter ,w  wenn man aus eiener kulKultur kiommt, inder die Leute daran gewönt sind, vierhundert Jahrenn  zu lebnemn, dass es genau so tragisch verfrüht ersecheinen man mit zeweihundert stirbt  wäre wenn swenn , sagen wir, mit achtzig.""","","""Ja nun,"" sagte Harry, seine Stimme ein wenig trocken klang als er an seine Mum und seinen Dad dachte, und and ihre zugeteilten Zeitspanne, wenn er nichts dagegen unternahm, ""Ich vermute, Schulleite, wenn man aus einer Kultur kommt, inder die Leute daran gewönt sind, vierhundert Jahre zu leben, dass man mit zweihundert stirbt  wäre es genau so tragisch verfrüht erscheinen wenn, sagen wir, mit achtzig."""
"36MUZ9VAFF99LVZSVA60N1Z2PNBDE3","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","1","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:23:29 PDT 2021","","","3QAVNHZ3EWBRGE42IO74ZFD416WLAX","A3286P432CJYPB","Approved","Tue Aug 31 03:28:27 PDT 2021","Tue Aug 31 03:30:10 PDT 2021","Fri Sep 03 03:30:10 PDT 2021","Tue Aug 31 06:51:48 PDT 2021","","","103","100% (25/25)","100% (25/25)","100% (7/7)","324","https://i.imgur.com/yVmZwVS.png","https://i.imgur.com/PLZyBHD.png","https://i.imgur.com/iLHmxOA.png","{}","Wenn man am Schleier stand, konnte man die Stimmen der Toten rufen hören, immer in einem Flüsterton, der kaum zu verstehen war, und der lauter und vielstimmteriger wurde, wenn man blieb und versuchte zu lauchen, während sie versuchten, sich mitzuteilen; . Und wenn man zu lange lauschte, würde man sie kennenerlenemn, und in dem Moment, in dem man den Schelerileer bier berührte, würde man hindurchgesaugt und nie wieder von sich hören lassen.","","Wenn man am Schleier stand, konnte man die Stimmen der Toten rufen hören, immer in einem Flüsterton, der kaum zu verstehen war, und der lauter und vielstimmiger wurde, wenn man blieb und versuchte zu lauchen, während sie versuchten, sich mitzuteilen. Und wenn man zu lange lauschte, würde man sie kennenerlenen, und in dem Moment, in dem man den Schleier berührte, würde man hindurchgesaugt und nie wieder von sich hören lassen."
"3GITHABAD7SQCREPRKP2H5276ON2N8","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","2","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Sun Sep 05 11:50:21 PDT 2021","","","3O6CYIULEN8R6HUZS7VX8R6E6K4UWV","A2AKNTBRMYZ95S","Approved","Tue Aug 31 21:02:43 PDT 2021","Tue Aug 31 21:21:05 PDT 2021","Fri Sep 03 21:21:05 PDT 2021","Wed Sep 01 00:10:18 PDT 2021","","","1102","84% (46/55)","84% (46/55)","84% (46/55)","311","https://i.imgur.com/UVNu4p8.png","https://i.imgur.com/CZ4X9oG.png","https://i.imgur.com/fpF9SLq.png","{'Australia': 'Australien'}","Und Professor McGonagall, als sie mir erzhlte , wie meine Elterrn gestorben siond, hat sie nicht so getan , als ob sie eine lange Reise in ein anderes Land unternommen hatten, als wtren sie zur Zeit der Segelschiffe nach Australien ausgewandert, so wie die Leute das tun wssten, fdass der Tod woanders hingeht, wenn sie konkrete bbBeweise fr ein Leben nach dem Tom htten, anstatt Dinge zu erfinden, um nach dem Tod sich zu trsten, wrde es alles ndern, es wre egal, wenn jeder jemanden im krieg verloren hat, es n hatte, es wre ein wenig traurig, aber nich schrecklisch!nur rdenhandeln ,wssten, dass der Tod woanders hingeht, wenn sie","","Und Professor McGonagall, als sie mir erzählte, wie meine Eltern gestorben sind, hat sie nicht so getan, als ob sie nur eine lange Reise in ein anderes Land unternommen hätten, als wären sie zur Zeit der Segelschiffe nach Australien ausgewandert, so wie die Leute das tun würden, handeln, wenn sie wüssten, dass der Tod woanders hingeht, wenn sie konkrete Beweise für ein Leben nach dem Tom hätten, anstatt Dinge zu erfinden, um sich zu trösten, würde es alles ändern, es wäre egal, wenn jeder jemanden im krieg verloren hätte, es wäre ein wenig traurig, aber nich schrecklich!"
"3GITHABAD7SQCREPRKP2H5276ON2N8","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","2","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Sun Sep 05 11:50:21 PDT 2021","","","3TU5ZICBRN8OONR0DVVMKA63K228QF","AVEHD2Q2W1FCV","Rejected","Thu Aug 26 08:46:55 PDT 2021","Thu Aug 26 08:54:13 PDT 2021","Sun Aug 29 08:54:13 PDT 2021","","Thu Aug 26 11:50:20 PDT 2021","The delivered sentences are far from correct German and cannot be accepted.","438","97% (103/106)","97% (103/106)","0% (0/0)","311","https://i.imgur.com/UVNu4p8.png","https://i.imgur.com/CZ4X9oG.png","https://i.imgur.com/fpF9SLq.png","{'Australia': 'Australien'}","Und Professor MccGonnagall, , als sie mir erklärtezählte, wie meine Eltern gesstorben wareemn, tat iesie nicht so als ob die beiden die beiden nur aeine lange reiseReise machen,oder dass sie nach australien UasAustralien ausgewandert seineen wie früher als Leut e noch wegsegelten.so n, so e wpürden sich die Lueteeute handlelmn , wenn sie wirklich wüssten, der Tod is t wie wegzureisen, wenn es feste Beweise für ein Leben nach dem tTod gäbe. Anstatt Dinge zu erfinden um sich selbst zut trösten, würde es alles ändern., es würde nicht mehr ausmachen , wenn jedr er jemandem im <kKRrieg verloren hatte, es wäre ein bisschnen trauig , arig, aber nichte entswetzlich.!","","Und Professor McGonnagall, als sie mir erzählte, wie meine Eltern gesstorben waren, tat sie nicht so als ob die beiden nur eine lange Reise machen,oder dass sie nach Australien ausgewandert seien wie früher als Leute noch wegsegelten, so würden sich die Leute handeln, wenn sie wirklich wüssten, der Tod ist wie wegzureisen, wenn es feste Beweise für ein Leben nach dem Tod gäbe. Anstatt Dinge zu erfinden um sich selbst zu trösten, würde es alles ändern, es würde nicht mehr ausmachen, wenn jeder jemandem im Krieg verloren hatte, es wäre ein bisschen traurig, aber nicht entsetzlich!"
"3JGHED38FMYRARF94YF8UCHMLOD7YJ","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","1","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:23:29 PDT 2021","","","3EFVCAY5LDG720NNI5BDN9UH7TRJ8P","A3286P432CJYPB","Approved","Tue Aug 31 03:30:17 PDT 2021","Tue Aug 31 03:33:27 PDT 2021","Fri Sep 03 03:33:27 PDT 2021","Tue Aug 31 06:51:48 PDT 2021","","","190","100% (25/25)","100% (25/25)","100% (7/7)","352","https://i.imgur.com/eOm2qX3.png","https://i.imgur.com/NVERZJT.png","https://i.imgur.com/HVNyDwQ.png","{}","Und Dumbedledore sagte Harry, er solle den Umgang der Unsichtbarkeit aus seiner Taschen ziehen. Aus fuuf Anweisung des Schulleiters hin starrte aHarry auf die Innenseite und die Rückseite der KApizeapuze, bis er es sah: Das in verblasstem Scharlachrot, das sich wie getrt wie getrocknetes Blut, das sich vom silbrigem en Gewebe anbobhob  .- Das Symdas Symbol der Heiligtümer teddes Todes, ein Dreiceck mit ienem .  . Da s Symbol der Heiligtümer des Todes - ein Dreiceck mit einem Kreis darin und einer Line, die beideie, die beide trennt.:","","Und Dumbledore sagte Harry, er solle den Umgang der Unsichtbarkeit aus seiner Taschen ziehen. Auf Anweisung des Schulleiters hin starrte Harry auf die Innenseite und die Rückseite der Kapuze, bis er es sah: in verblasstem Scharlachrot wie getrocknetes Blut, das sich vom silbrigen Gewebe abhob. Das Symbol der Heiligtümer des Todes: ein Dreieck mit einem Kreis darin und einer Linie, die beide trennt."
"3K3IX1W4TFYFKFL6KEV9RCQ0IRGAPJ","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","2","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:23:29 PDT 2021","","","3DL65MZB8NM13NR8LGGRSFD8R9FCEV","A2RX8V7WBG0QGP","Rejected","Mon Aug 30 10:40:45 PDT 2021","Mon Aug 30 11:23:27 PDT 2021","Thu Sep 02 11:23:27 PDT 2021","","Wed Sep 01 00:10:08 PDT 2021","Die in den Instruktionen angegebenen Anforderungen wurden nicht erfüllt. Die erbrachte Leistung ist unbrauchbar.","2562","94% (291/309)","94% (291/309)","93% (205/220)","264","https://i.imgur.com/PhWNeij.png","https://i.imgur.com/9gK4QnC.png","https://i.imgur.com/xUCNsHP.png","{'Moon': 'Moon'}","","TRUE","„Alle interessanten Menschen auf der Welt treffen, all die guten Bücher lesen und dann etwas noch Besseres schreiben, die zehnte Geburtstagsfeier meines ersten Enkels auf dem Mond feiern, die hundertste Geburtstagsfeier meines ersten Ururenkels rund um die Ringe des Saturn Get die tiefsten und tiefsten Regeln der Natur kennen, die Natur des Bewusstseins verstehen, herausfinden, warum etwas existiert, andere Sterne besuchen, Außerirdische entdecken, Außerirdische aufziehen, alle zu einer Party auf der anderen Seite von Milky Well treffen, wenn wir die finde alle anderen, die auf der alten Erde geboren wurden, um zu sehen, wie die Sonne endlich untergeht, und ich habe mir Sorgen gemacht, einen Weg aus diesem Universum zu finden, bevor es keine Negentropie mehr hat, aber jetzt, da ich herausgefunden habe, was die sogenannte Gesetze der Physik sind nur optionale Richtlinien, da bin ich viel hoffnungsvoller."""
"3N5YJ55YYPAFHU9T4ZIHNNL5ICFANN","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","1","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:23:29 PDT 2021","","","3L0KT67Y8ONFG9XVI3ILEN96VHIYSO","A2RX8V7WBG0QGP","Approved","Sat Aug 28 12:04:59 PDT 2021","Sat Aug 28 12:16:54 PDT 2021","Tue Aug 31 12:16:54 PDT 2021","Sun Aug 29 03:39:02 PDT 2021","","","715","94% (291/309)","94% (291/309)","93% (205/220)","5","https://i.imgur.com/GJwoLvH.png","https://i.imgur.com/4kJaa5X.png","https://i.imgur.com/vaWqLGT.png","{'Transfiguration': 'Verwandlung'}","","TRUE","Und so beendete Harry seine Verwandlungsklasse, lernte mit Hermine, aß zu Abend, sprach mit seinen Leutnants und schließlich, als die Uhr neun schlug, wurde er unsichtbar und kam um 18 Uhr zurück und ging schwerfällig auf die spiralförmige Wasserspeier Wendeltreppe zu, die Tür aus Holz, der Raum voller kniffliger Kleinigkeiten und die silberbärtige Gestalt des Direktors."
"3SX4X51T99GXZF955EIU2CLA8MKAO2","3MYS244PUEFMSMU2A25NUNZUTOSWDB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.60","Wed Aug 25 03:23:29 PDT 2021","1","BatchId:4539954;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:23:29 PDT 2021","","","3UXUOQ9OKO4S1TF0EU6UGAV35JWA7B","A2RX8V7WBG0QGP","Approved","Mon Aug 30 11:24:13 PDT 2021","Mon Aug 30 11:29:52 PDT 2021","Thu Sep 02 11:29:52 PDT 2021","Wed Sep 01 00:09:26 PDT 2021","","","339","94% (291/309)","94% (291/309)","93% (205/220)","174","https://i.imgur.com/KRsNE3E.png","https://i.imgur.com/QQuKR3W.png","","{}","","TRUE","Hinter den Übeln dieser Welt steckt kein Schicksal; wäre Hitler wie gewünscht in die Architekturschule aufgenommen worden, die ganze Geschichte Europas wäre eine andere gewesen; Wenn wir in einem Universum leben würden, in dem schreckliche Dinge nur aus guten Gründen passieren könnten, würden sie einfach nicht passieren."
