"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.num","Input.image_url","Input.suggestions","Input.gtrans","Input.dtrans","Answer.gtransalert","Answer.keylog","Answer.keylogalert","Answer.qualification","Answer.timealert","Answer.translation","Approve","Reject"
"3G4VVJO6Q8NLWSUSW58YLQTWNW2KPM","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:09 PDT 2021","3","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:09 PDT 2021","","","3LYA37P8I0ULFIRC32VZFQKVSZLBK8","A1NKFJYJI95SPZ","Approved","Mon Aug 16 15:51:55 PDT 2021","Mon Aug 16 15:55:53 PDT 2021","Thu Aug 19 15:55:53 PDT 2021","Thu Aug 19 15:56:22 PDT 2021","","","238","90% (130/144)","90% (130/144)","99% (111/112)","2","https://i.imgur.com/2NLgNuS.png","{'Charms': 'Zaubersprüche'}","professor flitwick hatte harry während des zauberunterrichts an diesem montag schweigend ein gefaltetes pergament gereicht und der zettel hatte gesagt dass harry den schulleiter nach belieben besuchen sollte und auf eine weise dass es niemand sonst bemerken würde besonders nicht draco malfoy oder professor quirrell","professor flitwick hatte harry an jenem montag während des zauberkunstunterrichts stillschweigend ein gefaltetes pergament übergeben auf dem stand dass harry den schulleiter besuchen sollte wann es ihm passte und zwar so dass es niemand sonst bemerken würde vor allem nicht draco malfoy oder professor quirrell","","p  kalasse , z b  b  ,  .","TRUE","","","Professor Flitwick hatte stumm bestanden an Harry ein gefaltetes pergament während Zaubersprüche klasse an diesem montag, und der zettel hatte gesagt dass Harry zu besuch war der Schulleiter nach belieben und zwar so, dass niemand sonst würde es bemerken, besonders nicht Draco Malfoy oder Professor Quirrell."
"3G4VVJO6Q8NLWSUSW58YLQTWNW2KPM","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:09 PDT 2021","3","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:09 PDT 2021","","","39ZSFO5CAI350XU0L8CIJ1C62BKUJX","A2RX8V7WBG0QGP","Approved","Fri Aug 20 19:14:28 PDT 2021","Fri Aug 20 19:16:36 PDT 2021","Mon Aug 23 19:16:36 PDT 2021","Mon Aug 23 19:16:45 PDT 2021","","","128","97% (86/89)","97% (86/89)","97% (86/89)","2","https://i.imgur.com/2NLgNuS.png","{'Charms': 'Zaubersprüche'}","professor flitwick hatte harry während des zauberunterrichts an diesem montag schweigend ein gefaltetes pergament gereicht und der zettel hatte gesagt dass harry den schulleiter nach belieben besuchen sollte und auf eine weise dass es niemand sonst bemerken würde besonders nicht draco malfoy oder professor quirrell","professor flitwick hatte harry an jenem montag während des zauberkunstunterrichts stillschweigend ein gefaltetes pergament übergeben auf dem stand dass harry den schulleiter besuchen sollte wann es ihm passte und zwar so dass es niemand sonst bemerken würde vor allem nicht draco malfoy oder professor quirrell","TRUE","","TRUE","","","Professor Flitwick hatte Harry während des Zauberunterrichts an diesem Montag schweigend ein gefaltetes Pergament gereicht, und der Zettel hatte gesagt, dass Harry den Schulleiter nach Belieben besuchen sollte und auf eine Weise, die niemand sonst bemerken würde, besonders nicht Draco Malfoy oder Professor Quirrell."
"3G4VVJO6Q8NLWSUSW58YLQTWNW2KPM","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:09 PDT 2021","3","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:09 PDT 2021","","","3HL8HNGX4F8RB3K147Q687X0WMEF9F","AVEHD2Q2W1FCV","Approved","Sun Aug 22 06:26:35 PDT 2021","Sun Aug 22 06:32:24 PDT 2021","Wed Aug 25 06:32:24 PDT 2021","Mon Aug 23 05:09:03 PDT 2021","","","349","100% (103/103)","100% (103/103)","100% (93/93)","2","https://i.imgur.com/2NLgNuS.png","{'Charms': 'Zaubersprüche'}","professor flitwick hatte harry während des zauberunterrichts an diesem montag schweigend ein gefaltetes pergament gereicht und der zettel hatte gesagt dass harry den schulleiter nach belieben besuchen sollte und auf eine weise dass es niemand sonst bemerken würde besonders nicht draco malfoy oder professor quirrell","professor flitwick hatte harry an jenem montag während des zauberkunstunterrichts stillschweigend ein gefaltetes pergament übergeben auf dem stand dass harry den schulleiter besuchen sollte wann es ihm passte und zwar so dass es niemand sonst bemerken würde vor allem nicht draco malfoy oder professor quirrell","","Professor flitwFlitwick hatte  arrleise Harry sieeinne n gefalteten Pergament gegebnen ,während dder Sprücheuntterricht dieser Montag dernam, und das Notiz satgte, dass Harry den ssssssssssscSchulleiter nach seine WBeqemuemlihkeit aufder  besuchen sollen, und zr auf der Weisewa, sodass niemand es mitbekokommmtanderer  , besonders nocht icht deDeraco Maölfoy oder Professor Quirrel.l","","","","Professor Flitwick hatte leise Harry einen gefalteten Pergament während der Sprücheunterricht am Montag gegeben, und das Notiz sagte, dass Harry den Schulleiter nach seine Bequemlihkeit besuchen sollen, und zwar auf der Weise, sodass niemand anderer es mitbekkommt, besonders nicht Draco Malfoy oder Professor Quirrell."
"38F60IALBPOHBUGV9T707GFKY1H0T1","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:09 PDT 2021","3","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:09 PDT 2021","","","34X6J5FLP35D84NJ4ZSD90FHZBGJQP","A1NKFJYJI95SPZ","Approved","Mon Aug 16 20:28:34 PDT 2021","Mon Aug 16 20:31:48 PDT 2021","Thu Aug 19 20:31:48 PDT 2021","Thu Aug 19 20:32:24 PDT 2021","","","194","90% (130/144)","90% (130/144)","99% (111/112)","4","https://i.imgur.com/2SGMvO3.png","{}","dies war von einer bemerkenswert künstlerischen tuschezeichnung begleitet worden in der professor flitwick ihn streng anstarrte dessen augen gelegentlich blinzelten und am ende der notiz dreimal unterstrichen stand der satz don t get into trouble","dazu gab es eine bemerkenswert kunstvolle tuschezeichnung von professor flitwick der ihn streng anstarrte und dessen augen gelegentlich blinzelten und am unteren rand des zettels stand dreimal unterstrichen der satz don t get into trouble","","t ,  a; en, , s .","TRUE","","","dies war von einer bemerkenswert künstlerischen tinte begleitet Zeichnung von Professor Flitwick, der ihn streng anstarrt, deren augen gelegentlich blinzelten; und am ende der notiz, dreimal unterstrichen, war der satz KOMMEN SIE KEINE PROBLEME."
"38F60IALBPOHBUGV9T707GFKY1H0T1","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:09 PDT 2021","3","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:09 PDT 2021","","","3IAEQB9FMOR5PFJD6C58YR2QI8ZWDN","A1VMWZ4X201V7H","Approved","Sat Aug 21 06:54:21 PDT 2021","Sat Aug 21 06:57:55 PDT 2021","Tue Aug 24 06:57:55 PDT 2021","Sat Aug 21 10:43:03 PDT 2021","","","214","92% (73/79)","92% (73/79)","92% (67/73)","4","https://i.imgur.com/2SGMvO3.png","{}","dies war von einer bemerkenswert künstlerischen tuschezeichnung begleitet worden in der professor flitwick ihn streng anstarrte dessen augen gelegentlich blinzelten und am ende der notiz dreimal unterstrichen stand der satz don t get into trouble","dazu gab es eine bemerkenswert kunstvolle tuschezeichnung von professor flitwick der ihn streng anstarrte und dessen augen gelegentlich blinzelten und am unteren rand des zettels stand dreimal unterstrichen der satz don t get into trouble","","","TRUE","","","Begleitet wurde dies von einer bemerkenswert künstlerischen Tuschezeichnung von Professor Flitwick, der ihn streng anstarrte, dessen Augen gelegentlich blinzelten; und am Ende der Notiz, dreimal unterstrichen, stand der Satz GEH NICHT IN SCHWIERIGKEITEN."
"38F60IALBPOHBUGV9T707GFKY1H0T1","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:09 PDT 2021","3","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:09 PDT 2021","","","3FE7TXL1LSUD28PBXEMLAJT0XEA2QT","A2RX8V7WBG0QGP","Approved","Fri Aug 20 14:42:08 PDT 2021","Fri Aug 20 14:44:47 PDT 2021","Mon Aug 23 14:44:47 PDT 2021","Mon Aug 23 14:45:37 PDT 2021","","","159","97% (86/89)","97% (86/89)","97% (86/89)","4","https://i.imgur.com/2SGMvO3.png","{}","dies war von einer bemerkenswert künstlerischen tuschezeichnung begleitet worden in der professor flitwick ihn streng anstarrte dessen augen gelegentlich blinzelten und am ende der notiz dreimal unterstrichen stand der satz don t get into trouble","dazu gab es eine bemerkenswert kunstvolle tuschezeichnung von professor flitwick der ihn streng anstarrte und dessen augen gelegentlich blinzelten und am unteren rand des zettels stand dreimal unterstrichen der satz don t get into trouble","","","TRUE","","","Dies war von einer bemerkenswert kunstvollen Tuschezeichnung von Professor Flitwick begleitet worden, der ihn streng anstarrte, dessen Augen gelegentlich blinzelten; und am Ende der Notiz, dreimal unterstrichen, stand der Satz DON'T GET INTO TROUBLE."
"3IH9TRB0GK6R95L2B0CW7EWLSC7I15","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:08 PDT 2021","3","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:08 PDT 2021","","","3LJ7UR74RRK22PR6L0DSZ4VTC294N0","A1NKFJYJI95SPZ","Approved","Mon Aug 16 15:45:46 PDT 2021","Mon Aug 16 15:49:30 PDT 2021","Thu Aug 19 15:49:30 PDT 2021","Thu Aug 19 15:50:22 PDT 2021","","","224","90% (130/144)","90% (130/144)","99% (111/112)","6","https://i.imgur.com/MHv8Gbo.png","{}","dieses mal sah dumbledore ziemlich ernst aus das übliche lächeln fehlte und er trug einen pyjama in einem dunkleren und nüchterneren purpur als üblich","diesmal sah dumbledore sehr ernst aus das übliche lächeln fehlte und er trug einen pyjama in einem dunkleren und schlichteren violett als sonst","","Diesmal, Dumbledore   ,  ;     .","TRUE","","","Diesmal, Dumbledore sah ziemlich ernst, das übliche lächeln abwesend; und er war im pyjama gekleidet von einem dunkleren und nüchterner lila als sonst."
"3IH9TRB0GK6R95L2B0CW7EWLSC7I15","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:08 PDT 2021","3","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:08 PDT 2021","","","37W3JXSD6GF8NQE428SMBCCR0SSWYA","A2687XLMYHVP7F","Approved","Fri Aug 20 03:15:24 PDT 2021","Fri Aug 20 03:17:28 PDT 2021","Mon Aug 23 03:17:28 PDT 2021","Fri Aug 20 06:22:15 PDT 2021","","","124","100% (271/271)","100% (271/271)","100% (243/243)","6","https://i.imgur.com/MHv8Gbo.png","{}","dieses mal sah dumbledore ziemlich ernst aus das übliche lächeln fehlte und er trug einen pyjama in einem dunkleren und nüchterneren purpur als üblich","diesmal sah dumbledore sehr ernst aus das übliche lächeln fehlte und er trug einen pyjama in einem dunkleren und schlichteren violett als sonst","","Dieses Mal wirkte Dumbledores Blick serecht ernst,blickte Dumbledore recht ernst und es fehlte das übliche Lächeln; und er trug einen Schlafanzug, von deineem dunkleren und mnüchterner wirkendem Vviolett als sonst.V","","","","Dieses Mal blickte Dumbledore recht ernst und es fehlte das übliche Lächeln; und er trug einen Schlafanzug von einem dunkleren und nüchterner wirkendem Violett als sonst."
"3IH9TRB0GK6R95L2B0CW7EWLSC7I15","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:08 PDT 2021","3","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:08 PDT 2021","","","336KAV9KY0ZMBAGXOO3FN5W2WAHY2S","AGC1N8XA7OBQY","Approved","Tue Aug 17 07:44:27 PDT 2021","Tue Aug 17 07:47:58 PDT 2021","Fri Aug 20 07:47:58 PDT 2021","Tue Aug 17 10:27:45 PDT 2021","","","211","100% (72/72)","100% (72/72)","100% (60/60)","6","https://i.imgur.com/MHv8Gbo.png","{}","dieses mal sah dumbledore ziemlich ernst aus das übliche lächeln fehlte und er trug einen pyjama in einem dunkleren und nüchterneren purpur als üblich","diesmal sah dumbledore sehr ernst aus das übliche lächeln fehlte und er trug einen pyjama in einem dunkleren und schlichteren violett als sonst","","","TRUE","","","Diesmal schien Dumbledore ziemlich ernsthaft zu sein, das gewöhnliche Lächeln fehlte, und er hatte einen Schlafanzug in einem dunkleren und mehr zurückhaltendes Lila an als üblich."
"3I6NF2WGJP3C1WGQMZE5PSWMPFK5GI","3ISUSNUB18M8UC25OZ23ATEV9QT2KB","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Mon Aug 16 08:51:09 PDT 2021","4","BatchId:4532194;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 23 08:51:09 PDT 2021","","","3570Y55XZZQCQ4O4N3O4P9Q36SFYG2","A1NKFJYJI95SPZ","Approved","Mon Aug 16 20:24:33 PDT 2021","Mon Aug 16 20:28:34 PDT 2021","Thu Aug 19 20:28:34 PDT 2021","Thu Aug 19 20:29:24 PDT 2021","","","241","90% (130/144)","90% (130/144)","99% (111/112)","13","https://i.imgur.com/gaWjmXk.png","{}","ja wenn du gerade ein mysteriöses gespräch voller bedeutsamer hinweise durchforstet hättest die du nicht verstehst wäre es verdammt naheliegend alles sofort danach aufzuschreiben bevor die erinnerung verblasst damit du versuchen könntest es herauszufinden später heraus","ja wenn sie sich gerade durch ein mysteriöses gespräch voller bedeutsamer andeutungen gequält haben die sie nicht verstanden haben wäre es das naheliegendste alles sofort aufzuschreiben bevor die erinnerung verblasst damit sie später versuchen können es herauszufinden","",",   g h , s  , e,  .","TRUE","","","Jawohl, wenn du nur durchgefummelt ein mysteriöses gespräch voller wichtiger hinweise du hast es nicht verstanden, die verdammt offensichtliche sache wäre alles aufzuschreiben gleich danach, bevor die erinnerung verblasste, also könntest du es versuchen um es später herauszufinden."
